ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
365,28775,New York Avenue,Farragut Road,Glenwood Road,SB,04/07/2018,67,53,34,22,25,26,25,47,92,120,127,148,182,195,191,226,204,226,190,183,177,156,110,86
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,EB,04/07/2018,82,55,39,31,37,33,55,77,117,114,190,175,196,223,199,227,219,184,193,189,150,197,215,191
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,WB,04/07/2018,86,60,48,49,50,67,95,154,175,212,225,260,283,278,292,288,279,274,242,258,286,294,288,265
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,NB,04/07/2018,363,265,179,163,144,153,196,324,388,496,528,595,613,630,589,652,619,636,572,572,583,544,456,447
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,SB,04/07/2018,311,229,175,160,154,168,254,311,396,453,523,511,588,530,538,545,562,541,523,513,513,484,422,438
368,37379,Madison Avenue,East 73 Street,East 74 Street,NB,04/07/2018,830,684,399,332,320,320,308,665,775,878,935,792,856,778,936,974,1134,1154,1067,1158,1033,1122,1277,1075
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,NB,04/08/2018,143,98,67,55,51,44,41,51,98,110,134,162,237,250,281,258,304,251,198,170,159,116,98,83
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,SB,04/08/2018,174,138,110,91,77,84,76,115,143,171,234,259,243,271,279,302,270,322,311,213,232,157,124,125
332,34188,6 Avenue,West 45 Street,West 46 Street,NB,04/08/2018,1347,1176,967,858,719,550,513,694,741,770,829,1066,1077,1216,1326,1348,1455,1601,1554,1535,1670,1417,1356,1169
336,82326,108 Street,62 Avenue,Apex Place,NB,04/08/2018,103,85,54,36,41,49,81,112,135,213,274,253,300,347,340,328,270,254,278,257,197,163,159,91
336,82326,108 Street,62 Avenue,Apex Place,SB,04/08/2018,316,195,131,89,94,69,107,152,244,341,451,536,583,629,665,691,641,753,623,593,580,470,401,249
337,107126,Tinton Avenue,Home Street,East 168 Street,NB,04/08/2018,42,36,24,32,27,22,15,23,34,51,79,80,63,69,77,88,100,102,119,109,119,83,67,38
337,107126,Tinton Avenue,Home Street,East 168 Street,SB,04/08/2018,55,40,40,22,28,23,12,22,45,49,55,59,58,67,83,75,79,99,81,70,40,67,63,37
339,91191,Main Street,37 Avenue,38 Avenue,NB,04/08/2018,132,58,25,38,37,36,43,93,168,226,246,231,203,253,282,289,162,238,257,263,246,207,187,100
339,91191,Main Street,37 Avenue,38 Avenue,SB,04/08/2018,146,67,77,38,58,65,83,95,238,174,363,332,300,280,268,228,269,262,282,269,233,169,164,122
340,176279,Grand Concourse,187 Street,184 Street,NB,04/08/2018,295,219,164,117,136,96,110,105,151,190,226,283,335,386,468,518,590,574,561,468,377,334,277,193
340,176279,Grand Concourse,187 Street,184 Street,SB,04/08/2018,164,106,62,61,49,49,71,89,99,142,207,263,341,336,417,399,440,432,338,365,253,215,163,115
340,148197,Grand Concourse,187 Street,184 Street,NB,04/08/2018,244,228,157,136,136,114,95,132,163,215,266,275,363,345,410,394,397,400,394,354,270,269,221,163
340,148198,Grand Concourse,187 Street,184 Street,SB,04/08/2018,240,247,213,138,110,101,80,112,88,0,0,0,0,243,372,343,336,312,328,277,239,221,221,176
341,228790,Kings Highway,Avenue J,Avenue I,NB,04/08/2018,140,76,73,62,61,70,104,159,178,220,287,389,416,426,422,463,417,354,320,271,249,209,149,116
341,228790,Kings Highway,Avenue J,Avenue I,SB,04/08/2018,66,37,35,20,18,25,37,59,66,96,111,140,167,150,239,237,243,255,250,222,183,105,69,40
341,228794,Kings Highway,Avenue J,Avenue I,NB,04/08/2018,37,22,13,13,14,9,14,36,37,73,48,98,94,135,110,127,117,109,101,81,64,50,43,38
341,228792,Kings Highway,Avenue J,Avenue I,SB,04/08/2018,51,33,25,20,21,19,24,41,44,63,72,72,77,95,92,79,90,100,95,91,81,74,62,39
342,176380,204 Street,Grand Concourse,Valentine Avenue,EB,04/08/2018,7,1,4,2,1,4,2,4,3,11,7,4,9,14,13,19,15,21,11,15,16,3,10,5
342,176380,204 Street,Grand Concourse,Valentine Avenue,WB,04/08/2018,14,13,4,6,11,6,12,5,9,19,20,31,31,25,30,25,24,35,30,26,27,17,23,13
342,147346,204 Street,Grand Concourse,Valentine Avenue,EB,04/08/2018,79,42,30,32,30,33,21,17,31,32,41,60,59,72,78,83,76,67,93,95,88,69,44,35
342,147347,204 Street,Grand Concourse,Valentine Avenue,WB,04/08/2018,66,20,14,32,15,16,19,10,24,32,56,56,40,61,66,63,69,90,70,54,68,51,44,23
343,87459,Boston Road,Bronx Park East,Pelham Parkway,NB,04/08/2018,377,320,221,162,163,139,158,243,330,434,576,640,727,890,811,823,866,884,897,756,604,528,410,291
343,87459,Boston Road,Bronx Park East,Pelham Parkway,SB,04/08/2018,240,195,153,101,108,96,126,156,194,272,331,381,444,530,653,683,692,625,625,478,440,327,229,207
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,NB,04/08/2018,175,105,99,78,78,55,38,49,63,75,109,133,141,160,170,170,173,141,133,59,112,93,110,96
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,SB,04/08/2018,131,91,75,81,90,57,32,43,62,83,106,126,155,135,180,194,219,179,205,188,212,197,138,104
345,146667,Southern Boulevard,East Fordham Road,East Fordham Road,NB,04/08/2018,170,163,85,83,82,68,87,127,146,182,249,307,323,377,430,397,344,412,419,314,256,235,198,153
345,146674,Southern Boulevard,East Fordham Road,East Fordham Road,SB,04/08/2018,269,207,141,126,104,92,142,219,307,397,461,517,599,717,865,946,929,789,713,576,467,377,283,248
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,EB,04/08/2018,101,75,60,42,52,32,43,41,41,89,95,131,163,172,158,168,178,160,149,162,144,135,99,71
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,WB,04/08/2018,112,78,59,59,65,36,34,51,89,106,109,136,187,174,237,254,229,239,230,177,155,127,125,78
346,146865,East 170  Service Road,Grant Avenue,Morris Avenue,EB,04/08/2018,10,5,4,7,10,9,18,19,15,37,28,49,48,41,27,27,41,21,11,12,11,6,6,17
346,146864,East 170 Service Road,Grant Avenue,Morris Avenue,WB,04/08/2018,129,117,91,73,55,68,62,72,83,85,144,189,197,212,244,215,253,253,249,214,213,176,150,100
347,256800,Webster Ave,East 233 Street,234 Street,NB,04/08/2018,270,233,141,128,127,104,147,197,258,334,391,404,448,502,529,496,544,476,430,460,373,333,283,230
347,256800,Webster Ave,East 233 Street,234 Street,SB,04/08/2018,209,109,100,84,70,69,143,179,235,321,335,346,384,378,415,400,456,398,423,356,321,247,236,203
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,NB,04/08/2018,71,58,34,30,33,23,19,36,51,45,78,53,78,94,91,75,100,103,73,89,92,79,64,42
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,SB,04/08/2018,78,55,48,46,44,19,18,26,27,39,68,62,61,47,61,87,73,81,96,72,66,63,68,46
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,NB,04/08/2018,106,102,58,42,40,18,44,60,81,103,151,165,154,212,230,272,260,253,258,222,165,131,107,77
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,SB,04/08/2018,141,92,91,64,54,60,52,88,110,146,167,217,216,229,263,298,283,270,251,255,192,133,132,85
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,EB,04/08/2018,408,353,274,243,214,180,165,245,269,307,379,467,547,516,474,578,524,484,516,609,564,583,476,322
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,WB,04/08/2018,437,318,247,260,231,193,229,258,302,426,528,455,527,592,553,580,588,614,549,548,553,488,386,314
351,41813,Albany Avenue,Farragut Road,Glenwood Road,NB,04/08/2018,41,7,7,7,7,8,27,68,59,124,194,184,176,194,194,203,253,199,188,138,108,82,45,39
351,41813,Albany Avenue,Farragut Road,Glenwood Road,SB,04/08/2018,85,61,39,50,34,28,30,38,85,124,174,199,206,242,296,314,252,227,230,249,183,172,128,77
352,41771,Linden Boulevard,East 37 Street,East 38 Street,EB,04/08/2018,302,231,197,152,190,129,128,205,278,284,396,477,456,512,535,590,602,526,498,457,448,413,373,288
352,41771,Linden Boulevard,East 37 Street,East 38 Street,WB,04/08/2018,306,229,165,99,110,133,181,234,268,337,367,382,416,423,477,477,439,421,428,437,397,346,293,220
353,126962,Colonial Road,67 Street,Senator Street,NB,04/08/2018,24,7,6,3,1,5,5,7,13,19,22,33,46,22,30,45,43,56,37,25,32,34,14,23
353,126962,Colonial Road,67 Street,Senator Street,SB,04/08/2018,56,49,29,16,30,18,18,37,47,87,94,153,145,159,203,187,180,173,169,162,177,114,105,70
354,120618,Poly Place,7 Avenue,14 Avenue,EB,04/08/2018,179,115,85,62,39,45,80,116,160,156,239,295,390,370,580,615,630,502,613,652,598,385,95,52
354,120618,Poly Place,7 Avenue,14 Avenue,WB,04/08/2018,58,22,18,7,15,9,56,66,92,149,184,205,231,260,266,204,206,206,223,201,123,100,72,57
355,251085,Montrose Avenue,Union Avenue,Lorimer Street,EB,04/08/2018,64,81,58,37,33,36,32,56,55,98,107,121,163,199,190,180,161,149,143,125,117,107,98,69
356,164341,Norfolk Street,Delancey Street,Rivington Street,NB,04/08/2018,151,167,91,46,25,16,17,20,53,69,98,130,143,145,174,171,127,118,129,100,126,117,65,47
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,EB,04/08/2018,88,41,20,17,19,26,74,140,114,157,243,235,275,290,292,302,272,244,244,193,171,131,84,89
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,WB,04/08/2018,216,117,97,56,47,56,157,162,220,268,404,440,428,400,497,516,503,546,484,461,394,270,290,203
358,66455,56 Road,43 Street,48 Street,EB,04/08/2018,223,106,73,53,39,31,30,58,70,105,160,175,184,219,183,198,267,240,175,168,165,152,164,107
358,66455,56 Road,43 Street,48 Street,WB,04/08/2018,154,50,21,18,28,67,85,106,129,190,223,270,269,321,324,372,258,176,170,130,121,78,83,50
359,89865,Jewel Avenue,137 Street,138 Street,EB,04/08/2018,114,75,55,37,22,33,48,76,133,199,268,310,356,365,365,397,350,366,376,324,301,217,155,105
359,89865,Jewel Avenue,137 Street,138 Street,WB,04/08/2018,111,61,50,34,53,30,68,138,205,308,386,413,432,417,392,425,419,374,366,338,296,219,172,132
360,9009052,Catherine Street,Cherry Street,Monroe Street,SB,04/08/2018,37,25,18,18,15,15,15,24,57,67,123,92,124,100,128,95,90,111,102,115,85,70,59,57
361,157162,Utopia Parkway,65 Avenue,67 Avenue,NB,04/08/2018,93,75,46,34,43,64,138,157,248,345,302,370,319,370,343,317,299,275,295,244,194,189,116,72
361,156873,Utopia Parkway,65 Avenue,67 Avenue,SB,04/08/2018,98,67,51,39,17,24,33,73,126,175,226,318,285,352,351,344,338,306,242,246,210,202,130,86
362,139707,Bronx River Parkway,222 Street,221 Street,NB,04/08/2018,1516,1007,721,546,474,466,673,974,1245,1585,2135,2382,3114,3582,3975,3643,3988,4040,3170,2493,2246,1798,1371,1130
362,139708,Bronx River Parkway,222 Street,221 Street,SB,04/08/2018,1591,979,697,549,528,551,864,1138,1438,1831,2699,3038,3424,3811,3933,3808,4025,4008,3630,3604,2871,2273,1719,1285
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,NB,04/08/2018,348,255,192,155,131,117,103,120,144,196,306,359,473,584,617,732,769,768,782,688,574,408,329,219
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,SB,04/08/2018,277,209,174,137,144,110,151,146,191,222,314,367,458,482,569,520,563,517,514,482,375,289,254,178
363,149759,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,NB,04/08/2018,204,181,142,133,89,105,115,139,174,186,195,223,243,247,269,267,417,414,408,301,255,240,220,165
363,144881,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,SB,04/08/2018,199,177,149,133,88,97,86,84,118,143,163,227,221,220,264,303,257,272,281,237,197,215,160,159
364,156336,Merrick Boulevard,111 Avenue,111 Road,NB,04/08/2018,143,116,70,50,66,101,214,245,383,533,468,575,496,572,530,493,462,425,456,376,300,294,181,111
364,150346,Merrick Boulevard,111 Avenue,111 Road,SB,04/08/2018,254,182,116,98,96,94,136,190,364,406,466,601,540,831,731,698,628,570,609,473,423,371,266,209
365,28775,New York Avenue,Farragut Road,Glenwood Road,NB,04/08/2018,52,53,31,21,25,15,39,57,63,92,121,154,124,190,171,169,171,170,125,135,113,80,72,50
365,28775,New York Avenue,Farragut Road,Glenwood Road,SB,04/08/2018,70,60,33,40,29,18,23,47,79,92,120,171,163,164,219,233,188,182,147,150,142,117,98,65
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,EB,04/08/2018,136,98,74,28,52,38,59,79,128,163,246,262,281,286,269,276,318,282,296,258,226,203,171,114
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,WB,04/08/2018,176,131,80,57,62,52,101,135,210,310,323,453,440,498,476,451,453,455,428,378,316,340,242,158
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,NB,04/08/2018,411,304,227,179,231,150,165,243,318,335,391,501,518,533,621,611,559,546,565,548,497,436,343,342
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,SB,04/08/2018,347,241,203,174,220,165,217,262,303,381,466,507,470,481,524,534,541,507,485,485,418,401,358,317
368,37379,Madison Avenue,East 73 Street,East 74 Street,NB,04/08/2018,896,734,493,367,308,329,343,452,525,547,574,739,735,801,893,893,944,1078,995,1089,1164,987,900,751
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,NB,04/09/2018,91,47,31,34,39,47,109,290,323,240,227,223,259,269,325,362,374,351,263,213,191,146,105,82
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,SB,04/09/2018,100,76,38,41,43,89,240,534,461,365,298,293,308,306,359,419,408,369,340,269,180,176,144,106
332,34188,6 Avenue,West 45 Street,West 46 Street,NB,04/09/2018,850,578,498,458,576,870,1463,1849,1729,1706,1708,1485,1551,1567,1746,1556,1784,1805,1755,1823,1717,1710,1802,1604
336,82326,108 Street,62 Avenue,Apex Place,NB,04/09/2018,51,25,27,14,29,76,162,321,296,291,251,248,274,285,292,299,341,331,313,256,209,194,121,95
336,82326,108 Street,62 Avenue,Apex Place,SB,04/09/2018,149,86,42,39,44,101,232,462,624,558,472,498,518,541,575,676,742,881,766,674,540,435,318,278
337,107126,Tinton Avenue,Home Street,East 168 Street,NB,04/09/2018,35,24,26,12,16,19,55,300,191,106,93,89,88,107,137,139,202,167,151,110,92,66,57,52
337,107126,Tinton Avenue,Home Street,East 168 Street,SB,04/09/2018,37,27,18,6,11,18,65,88,135,95,79,78,85,66,114,116,131,157,124,73,67,57,37,32
339,91191,Main Street,37 Avenue,38 Avenue,NB,04/09/2018,56,26,24,19,40,83,166,321,331,299,241,155,215,199,196,260,237,276,312,225,234,167,158,97
339,91191,Main Street,37 Avenue,38 Avenue,SB,04/09/2018,89,54,51,53,53,86,147,206,244,267,251,247,293,242,293,179,213,255,228,270,245,201,161,117
340,176279,Grand Concourse,187 Street,184 Street,NB,04/09/2018,150,88,57,40,75,84,144,322,432,379,391,430,457,479,607,866,1114,1138,872,504,388,295,227,179
340,176279,Grand Concourse,187 Street,184 Street,SB,04/09/2018,65,32,13,15,23,98,750,1253,1064,682,401,372,344,335,483,512,514,557,419,310,234,154,100,79
340,148197,Grand Concourse,187 Street,184 Street,NB,04/09/2018,140,108,99,72,73,94,165,265,382,429,435,475,459,473,468,513,463,493,469,427,374,281,228,167
340,148198,Grand Concourse,187 Street,184 Street,SB,04/09/2018,141,90,76,69,69,93,240,502,424,388,352,439,397,391,368,396,427,404,686,959,761,309,255,271
341,228790,Kings Highway,Avenue J,Avenue I,NB,04/09/2018,90,51,27,38,58,182,395,676,757,660,519,495,483,442,604,593,659,649,489,362,291,179,160,110
341,228790,Kings Highway,Avenue J,Avenue I,SB,04/09/2018,31,18,1,2,6,55,235,462,522,397,285,279,270,300,367,492,531,608,524,349,171,98,61,43
341,228794,Kings Highway,Avenue J,Avenue I,NB,04/09/2018,22,12,4,9,13,42,89,190,213,166,121,132,140,137,166,193,227,241,191,117,84,62,63,29
341,228792,Kings Highway,Avenue J,Avenue I,SB,04/09/2018,29,12,9,1,6,20,59,127,132,126,104,109,105,103,143,152,146,199,176,121,72,54,43,38
342,176380,204 Street,Grand Concourse,Valentine Avenue,EB,04/09/2018,1,0,0,4,3,5,11,22,20,9,12,6,23,18,33,34,28,21,26,17,13,9,3,9
342,176380,204 Street,Grand Concourse,Valentine Avenue,WB,04/09/2018,6,11,5,4,5,13,10,26,22,25,18,28,16,17,27,26,31,29,38,24,25,16,19,10
342,147346,204 Street,Grand Concourse,Valentine Avenue,EB,04/09/2018,25,25,14,16,29,64,113,146,175,138,127,178,174,161,142,171,205,171,243,206,117,141,87,73
342,147347,204 Street,Grand Concourse,Valentine Avenue,WB,04/09/2018,14,15,14,5,17,14,35,73,91,71,93,90,72,58,64,78,79,94,111,82,44,38,39,27
343,87459,Boston Road,Bronx Park East,Pelham Parkway,NB,04/09/2018,216,132,89,58,100,187,516,841,926,718,687,743,743,822,970,1041,1119,1092,835,710,604,526,360,274
343,87459,Boston Road,Bronx Park East,Pelham Parkway,SB,04/09/2018,156,79,56,40,59,141,515,742,684,535,418,446,536,524,537,568,571,565,550,457,388,309,229,163
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,NB,04/09/2018,63,42,32,25,28,38,65,147,194,152,166,164,158,133,150,186,322,150,162,108,105,111,98,92
344,72860,Cedar Avenue,West 179 Street,West Fordham Road,SB,04/09/2018,72,66,45,23,39,53,123,180,193,197,178,155,179,160,232,202,261,229,228,175,185,125,116,121
345,146667,Southern Boulevard,East Fordham Road,East Fordham Road,NB,04/09/2018,115,73,37,31,59,96,248,471,556,432,409,408,432,481,539,552,647,583,442,313,241,224,177,133
345,146674,Southern Boulevard,East Fordham Road,East Fordham Road,SB,04/09/2018,149,101,53,51,71,185,652,1145,918,686,584,622,628,693,823,916,930,947,867,636,526,444,301,210
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,EB,04/09/2018,62,32,16,21,27,44,90,232,209,139,163,173,213,176,200,201,220,235,209,174,122,77,86,71
346,174360,East 170 Main Road,Grant Avenue,Morris Avenue,WB,04/09/2018,60,42,28,26,29,46,77,223,229,233,186,224,213,261,252,279,295,266,220,184,142,94,77,60
346,146865,East 170 Service Road,Grant Avenue,Morris Avenue,EB,04/09/2018,39,26,40,25,36,27,25,34,48,45,32,63,33,19,18,14,6,5,6,8,43,52,36,27
346,146864,East 170 Service Road,Grant Avenue,Morris Avenue,WB,04/09/2018,67,51,50,33,37,50,148,280,276,242,188,202,253,238,255,317,335,320,310,252,203,173,122,82
347,256800,Webster Ave,East 233 Street,234 Street,NB,04/09/2018,152,74,64,70,108,233,455,484,554,507,485,510,501,548,650,605,599,538,536,451,389,282,280,218
347,256800,Webster Ave,East 233 Street,234 Street,SB,04/09/2018,131,50,33,43,80,176,417,582,490,477,363,374,397,390,363,396,412,605,531,415,343,257,222,180
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,NB,04/09/2018,35,23,11,11,23,43,93,109,100,88,89,69,76,83,83,101,103,105,84,78,77,71,45,47
348,9004434,Harrod Avenue,Cross Bronx Expressway,East 174 Street,SB,04/09/2018,32,26,5,13,20,34,62,92,74,65,62,64,40,16,31,56,98,91,102,98,61,53,49,30
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,NB,04/09/2018,54,46,16,13,20,31,104,344,369,288,224,219,236,286,360,447,589,531,380,197,176,118,81,52
349,121069,Crotona Avenue,Claremont Parkway,Crotona Avenue North,SB,04/09/2018,72,33,24,29,21,61,198,458,395,300,250,275,281,312,347,347,394,365,279,238,182,139,106,84
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,EB,04/09/2018,243,166,123,126,125,186,324,553,633,576,567,448,460,511,501,593,598,599,534,534,457,377,295,277
350,106931,W 155 Street,Edgecombe Avenue,St Nicholas Avenue,WB,04/09/2018,211,160,116,76,134,274,594,755,668,605,505,436,456,484,539,538,565,542,551,451,437,344,311,228
351,41813,Albany Avenue,Farragut Road,Glenwood Road,NB,04/09/2018,9,5,1,7,11,42,105,310,247,160,150,143,173,177,213,231,265,305,264,158,136,83,46,25
351,41813,Albany Avenue,Farragut Road,Glenwood Road,SB,04/09/2018,51,36,13,8,23,56,79,215,234,174,163,180,168,212,257,276,258,333,315,283,204,158,100,73
352,41771,Linden Boulevard,East 37 Street,East 38 Street,EB,04/09/2018,185,110,64,79,131,153,356,418,516,437,530,570,553,498,498,613,620,626,592,511,478,395,261,238
352,41771,Linden Boulevard,East 37 Street,East 38 Street,WB,04/09/2018,169,111,73,76,112,265,646,743,794,650,533,451,506,488,505,548,545,592,502,454,356,352,280,214
353,126962,Colonial Road,67 Street,Senator Street,NB,04/09/2018,8,0,1,2,6,12,23,32,52,32,37,36,34,40,54,68,54,44,53,36,41,15,13,7
353,126962,Colonial Road,67 Street,Senator Street,SB,04/09/2018,39,29,9,5,19,36,108,333,276,189,148,144,145,216,257,272,240,266,277,201,156,154,102,67
354,120618,Poly Place,7 Avenue,14 Avenue,EB,04/09/2018,43,28,26,17,23,73,183,340,390,345,305,321,299,341,389,465,750,533,411,292,192,130,101,72
354,120618,Poly Place,7 Avenue,14 Avenue,WB,04/09/2018,10,15,4,10,17,78,230,470,464,330,283,262,297,265,380,329,338,333,274,186,141,79,48,32
355,251085,Montrose Avenue,Union Avenue,Lorimer Street,EB,04/09/2018,32,24,20,14,22,37,108,229,281,180,145,181,172,185,245,240,234,205,183,151,96,93,82,54
356,164341,Norfolk Street,Delancey Street,Rivington Street,NB,04/09/2018,27,14,24,21,9,32,84,124,119,83,107,97,95,93,132,118,75,112,123,87,75,63,51,41
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,EB,04/09/2018,27,14,23,22,26,76,185,306,348,316,244,263,291,284,310,433,394,409,303,243,171,143,127,97
357,62211,Central Avenue,Virginia Street,Doughty Boulevard,WB,04/09/2018,104,49,42,33,44,113,384,554,611,508,448,406,436,464,563,566,627,694,699,537,433,325,320,223
358,66455,56 Road,43 Street,48 Street,EB,04/09/2018,76,41,23,21,58,99,162,187,246,265,283,293,306,280,381,493,573,644,399,261,205,164,115,105
358,66455,56 Road,43 Street,48 Street,WB,04/09/2018,34,55,25,47,89,275,465,401,380,400,376,354,351,373,334,315,283,244,195,159,112,103,71,64
359,89865,Jewel Avenue,137 Street,138 Street,EB,04/09/2018,154,34,23,16,8,36,104,272,409,339,269,259,325,346,414,473,496,521,519,383,311,226,155,108
359,89865,Jewel Avenue,137 Street,138 Street,WB,04/09/2018,79,39,18,24,49,144,444,624,587,423,379,370,409,368,424,449,540,460,444,416,367,324,212,101
360,9009052,Catherine Street,Cherry Street,Monroe Street,SB,04/09/2018,40,24,15,17,24,37,86,149,138,123,103,134,127,124,150,136,118,131,77,90,62,50,55,50
361,157162,Utopia Parkway,65 Avenue,67 Avenue,NB,04/09/2018,60,37,30,34,71,163,527,646,570,411,339,304,337,363,410,383,412,408,410,356,277,216,166,99
361,156873,Utopia Parkway,65 Avenue,67 Avenue,SB,04/09/2018,53,33,13,15,19,50,236,642,622,364,325,330,321,331,448,446,501,496,417,321,252,189,160,86
362,139707,Bronx River Parkway,222 Street,221 Street,NB,04/09/2018,848,409,251,225,326,710,1547,2681,3168,2719,2147,2310,2363,2648,3223,4037,4573,4427,3987,3073,2233,1780,1341,1152
362,139708,Bronx River Parkway,222 Street,221 Street,SB,04/09/2018,844,389,284,274,508,1602,4138,4968,3613,3645,2884,2578,2529,2724,3134,3302,3467,3199,3324,2717,2316,1887,1644,1253
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,NB,04/09/2018,151,107,77,47,70,73,185,438,487,438,485,549,562,590,685,939,1185,1149,932,620,431,339,260,171
363,184562,Grand Concourse Main Road,Hawkstone Street,Mount Eden Avenue,SB,04/09/2018,141,99,71,61,103,171,751,1272,1112,818,559,461,555,547,660,706,728,677,542,406,332,280,196,161
363,149759,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,NB,04/09/2018,154,135,110,96,77,85,191,280,354,487,444,417,373,373,380,423,455,464,452,396,314,271,184,156
363,144881,Grand Concourse Service Road,Hawkstone Street,Mount Eden Avenue,SB,04/09/2018,125,110,67,54,55,89,226,356,317,307,239,264,252,252,283,275,372,302,311,341,205,192,153,156
364,156336,Merrick Boulevard,111 Avenue,111 Road,NB,04/09/2018,94,58,46,50,109,254,816,1001,882,637,523,470,519,561,633,592,637,629,634,550,429,336,257,152
364,150346,Merrick Boulevard,111 Avenue,111 Road,SB,04/09/2018,135,88,75,59,111,180,388,587,688,577,560,509,572,643,736,919,964,993,939,758,571,531,319,265
365,28775,New York Avenue,Farragut Road,Glenwood Road,NB,04/09/2018,30,21,15,16,10,32,69,167,163,134,152,144,151,161,158,174,169,190,156,141,112,111,68,67
365,28775,New York Avenue,Farragut Road,Glenwood Road,SB,04/09/2018,43,25,31,13,16,25,78,115,143,169,142,142,173,185,191,190,236,236,216,174,142,112,75,64
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,EB,04/09/2018,69,49,37,21,34,47,109,184,281,218,245,251,282,274,304,297,301,333,325,288,211,208,178,117
366,26557,Mc Donald Avenue,Elmwood Avenue,47 Street,WB,04/09/2018,92,59,47,40,67,112,330,519,481,496,488,526,452,475,467,530,500,493,435,377,384,338,309,178
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,NB,04/09/2018,236,150,87,83,123,186,309,505,560,540,448,499,576,514,569,557,648,680,622,559,524,412,324,291
367,42098,Utica Avenue,Lenox Road,Linden Boulevard,SB,04/09/2018,213,137,101,83,148,229,509,641,594,500,473,471,511,496,521,512,524,521,486,473,428,361,273,265
368,37379,Madison Avenue,East 73 Street,East 74 Street,NB,04/09/2018,573,385,322,291,381,602,989,1212,1171,1152,1216,1020,1075,1118,1170,976,1176,1139,1106,1184,1111,1129,1180,1090
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,NB,04/10/2018,65,31,37,33,32,53,94,264,346,239,240,246,266,302,377,387,388,401,317,261,205,154,140,103
316,119816,Southern Boulevard,Crotona Park East,East 175 Street,SB,04/10/2018,84,58,45,29,37,80,230,562,525,283,307,352,294,302,350,379,404,437,332,225,193,165,117,105
332,34188,6 Avenue,West 45 Street,West 46 Street,NB,04/10/2018,1261,874,646,574,651,962,1587,1808,1853,1695,1765,1740,1705,1713,1724,1872,1983,1835,1796,1911,1852,1750,1944,1692
336,82326,108 Street,62 Avenue,Apex Place,NB,04/10/2018,53,28,26,24,32,83,167,310,320,280,248,239,265,243,279,264,328,288,288,277,207,158,170,96
336,82326,108 Street,62 Avenue,Apex Place,SB,04/10/2018,183,103,60,37,47,91,246,464,588,596,478,514,524,537,599,685,751,813,810,653,536,452,439,286
337,107126,Tinton Avenue,Home Street,East 168 Street,NB,04/10/2018,18,24,25,12,16,32,50,204,224,92,113,133,178,85,154,189,179,176,145,86,97,69,67,40
